Desc	Family	PX356	PX439	CLATE	JU1373	NIC58	PX506	CBREN	CBRIG	CELEG	CINOP	CNIGO	CSINI
null	OG0005968	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0005969	1	1	1	1	1	1	0	1	1	1	1	3
null	OG0005970	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0005971	1	1	1	1	1	1	1	1	1	1	2	1
null	OG0005972	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0005973	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0005974	1	1	1	1	1	1	1	1	1	2	1	1
null	OG0005975	1	1	1	1	1	1	1	1	1	2	1	1
null	OG0005976	1	1	2	1	1	1	1	1	1	1	1	1
null	OG0005977	1	1	1	1	2	1	1	1	1	1	1	1
null	OG0005978	1	1	1	1	1	1	1	1	3	1	1	0
null	OG0005979	1	1	1	1	1	1	1	1	2	1	1	1
null	OG0005980	1	1	3	0	0	1	1	1	1	1	1	2
null	OG0005981	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0005982	1	1	1	1	1	2	1	1	1	1	1	1
null	OG0005983	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0005984	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0005985	1	1	1	1	1	1	1	1	1	1	2	1
null	OG0005986	1	2	1	1	1	1	0	1	1	1	2	1
null	OG0005987	1	1	1	1	1	1	1	2	1	1	1	1
null	OG0005988	1	1	2	1	1	1	1	1	1	1	1	1
null	OG0005989	1	1	1	1	1	2	1	1	1	1	1	1
null	OG0005990	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0005991	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0005992	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0005993	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0005994	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0005995	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0005996	1	1	1	1	1	0	2	1	1	1	1	2
null	OG0005997	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0005998	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0005999	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006000	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006001	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006002	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006003	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006004	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006005	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006006	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006007	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006008	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006009	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006010	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006011	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006012	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0006013	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006014	1	1	1	1	1	0	2	1	1	1	1	1
null	OG0006015	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006016	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006017	1	2	2	1	1	0	2	1	1	1	1	0
null	OG0006018	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0006019	2	1	1	1	1	1	2	1	1	1	1	0
null	OG0006020	1	1	1	1	1	1	2	1	1	2	1	0
null	OG0006021	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006022	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006023	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006024	1	1	1	1	1	1	1	1	2	1	1	1
null	OG0006025	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0006026	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0006027	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006028	2	2	2	1	1	2	1	0	0	0	0	1
null	OG0006029	1	1	1	1	1	1	1	1	1	1	2	1
null	OG0006030	2	1	1	1	1	1	1	1	1	1	1	1
null	OG0006031	2	0	0	2	2	1	1	1	0	3	1	0
null	OG0006032	1	1	1	1	1	1	2	0	1	1	1	2
null	OG0006033	1	1	1	1	1	1	2	2	1	1	1	1
null	OG0006034	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006035	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006036	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006037	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006038	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006039	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006040	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006041	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006042	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0006043	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006044	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006045	1	1	1	1	1	1	1	1	1	1	2	1
null	OG0006046	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006047	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006048	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006049	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006050	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006051	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006052	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006053	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006054	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006055	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006056	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006057	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006058	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006059	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006060	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006061	1	1	1	1	1	1	1	1	1	2	1	1
null	OG0006062	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006063	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006064	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006065	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006066	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006067	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006068	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006069	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006070	1	1	1	1	1	1	1	1	2	2	1	0
null	OG0006071	1	1	1	1	1	1	2	0	2	1	1	1
null	OG0006072	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006073	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006074	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006075	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006076	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006077	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006078	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006079	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006080	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006081	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006082	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006083	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006084	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006085	1	1	1	1	1	1	1	2	1	1	1	1
null	OG0006086	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006087	1	1	1	1	1	1	3	1	1	1	1	0
null	OG0006088	2	1	1	1	1	1	0	2	1	1	1	1
null	OG0006089	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006090	1	1	1	1	1	2	2	1	1	1	0	1
null	OG0006091	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006092	1	1	1	1	0	1	2	1	1	1	2	1
null	OG0006093	1	2	1	1	1	1	1	1	1	1	1	1
null	OG0006094	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0006095	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0006096	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006097	1	1	1	1	1	0	3	1	1	1	1	1
null	OG0006098	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006099	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006100	1	1	1	1	1	1	2	1	1	1	0	2
null	OG0006101	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006102	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006103	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006104	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006105	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006106	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006107	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006108	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006109	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006110	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006111	1	1	1	1	1	1	1	2	1	1	1	1
null	OG0006112	1	1	1	1	1	1	1	2	1	1	1	1
null	OG0006113	1	1	1	0	0	2	1	1	0	1	3	2
null	OG0006114	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006115	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006116	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006117	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006118	1	2	1	1	1	0	2	1	1	1	1	1
null	OG0006119	1	1	1	1	1	1	1	2	1	1	1	1
null	OG0006120	1	1	1	1	0	1	2	1	1	1	3	1
null	OG0006121	1	1	1	1	1	1	2	1	1	1	3	0
null	OG0006122	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006123	1	1	1	1	1	0	2	1	1	1	1	2
null	OG0006124	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006125	1	1	1	1	1	1	2	1	2	1	1	0
null	OG0006126	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006127	1	1	1	1	1	1	1	1	1	2	1	1
null	OG0006128	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006129	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006130	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006131	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006132	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006133	1	1	1	1	1	1	1	1	1	2	1	1
null	OG0006134	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006135	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006136	1	1	1	1	1	0	2	1	1	2	1	1
null	OG0006137	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006138	1	1	1	1	1	1	1	1	2	1	1	1
null	OG0006139	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006140	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006141	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006142	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006143	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006144	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006145	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006146	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006147	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006148	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006149	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006150	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006151	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006152	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006153	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006154	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006155	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006156	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006157	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006158	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006159	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006160	1	1	1	1	2	1	1	1	1	1	1	1
null	OG0006161	1	1	1	1	2	0	2	1	1	1	1	1
null	OG0006162	1	1	1	1	2	0	2	1	1	1	1	1
null	OG0006163	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006164	1	1	1	1	1	1	0	1	1	2	1	1
null	OG0006165	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006166	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006167	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006168	1	1	1	1	1	1	1	2	1	1	1	1
null	OG0006169	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006170	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006171	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006172	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006173	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006174	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006175	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006176	1	1	1	1	1	0	2	1	1	1	1	2
null	OG0006177	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006178	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006179	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006180	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006181	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006182	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006183	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006184	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006185	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006186	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006187	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006188	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006189	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006190	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006191	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006192	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006193	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006194	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006195	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006196	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006197	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006198	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006199	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006200	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006201	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006202	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006203	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006204	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006205	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006206	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006207	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006208	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006209	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006210	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006211	1	1	1	1	1	1	0	1	3	1	1	1
null	OG0006212	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006213	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006214	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006215	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006216	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006217	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006218	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006219	2	1	1	1	1	1	1	1	1	0	1	1
null	OG0006220	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006221	1	1	1	1	1	1	1	1	1	2	1	1
null	OG0006222	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006223	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006224	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006225	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006226	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0006227	1	1	1	1	1	1	1	1	2	1	1	1
null	OG0006228	1	1	2	1	1	1	1	1	1	1	1	1
null	OG0006229	1	1	1	1	1	1	1	1	2	1	1	1
null	OG0006230	1	1	1	1	1	1	1	1	1	1	2	1
null	OG0006231	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006232	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006233	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006234	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006235	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0006236	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006237	1	1	2	1	1	1	1	1	1	1	1	1
null	OG0006238	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006239	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006240	1	1	1	1	1	1	2	1	1	1	1	0
null	OG0006241	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006242	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006243	1	1	1	1	1	1	0	1	2	1	1	1
null	OG0006244	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006245	1	0	0	1	1	1	1	1	4	0	1	1
null	OG0006246	1	1	1	1	1	1	2	1	1	0	1	1
null	OG0006247	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006248	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006249	1	1	1	1	1	1	2	1	1	1	1	0
null	OG0006250	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006251	1	1	1	1	1	1	1	2	1	0	2	1
null	OG0006252	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006253	1	1	2	1	1	1	1	1	1	1	1	1
null	OG0006254	1	1	1	1	1	1	0	2	1	1	2	1
null	OG0006255	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006256	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006257	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006258	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006259	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006260	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006261	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006262	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006263	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006264	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006265	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006266	1	1	1	1	1	0	2	1	1	1	1	1
null	OG0006267	1	1	1	0	0	1	1	1	3	1	1	1
null	OG0006268	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006269	1	1	1	1	1	2	1	1	1	1	1	1
null	OG0006270	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006271	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006272	1	1	2	1	1	1	1	1	1	1	1	1
null	OG0006273	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006274	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006275	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006276	1	1	1	1	1	1	1	1	1	1	2	1
null	OG0006277	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006278	1	1	1	1	1	2	1	1	1	1	1	1
null	OG0006279	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006280	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006281	1	1	1	1	1	0	2	1	1	1	1	1
null	OG0006282	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006283	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006284	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006285	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006286	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006287	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006288	1	1	2	1	1	1	2	1	1	1	1	0
null	OG0006289	2	1	1	0	0	1	2	1	1	1	1	1
null	OG0006290	1	1	1	1	2	1	2	1	1	1	0	1
null	OG0006291	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006292	1	1	1	1	1	1	1	1	2	1	1	1
null	OG0006293	1	1	1	1	1	1	1	2	1	1	1	1
null	OG0006294	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006295	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006296	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006297	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006298	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006299	1	1	1	1	1	1	0	1	4	0	2	0
null	OG0006300	1	1	1	1	2	1	1	1	1	1	1	1
null	OG0006301	1	1	1	2	3	1	1	1	1	0	0	1
null	OG0006302	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006303	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006304	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006305	1	1	2	1	1	1	1	1	1	1	1	1
null	OG0006306	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0006307	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006308	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006309	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006310	1	1	2	1	1	1	1	1	1	1	1	1
null	OG0006311	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006312	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006313	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006314	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006315	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006316	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006317	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006318	2	2	3	0	0	2	1	1	0	0	1	1
null	OG0006319	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006320	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006321	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006322	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006323	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006324	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006325	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006326	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006327	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006328	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006329	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006330	1	1	1	1	1	1	1	1	1	1	1	1
null	OG0006331	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0006332	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006333	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006334	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006335	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006336	1	1	1	1	1	1	1	2	1	1	1	1
null	OG0006337	1	1	1	1	1	1	2	2	1	1	1	0
null	OG0006338	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006339	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006340	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006341	1	1	1	1	1	1	0	2	2	0	2	1
null	OG0006342	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006343	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006344	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006345	1	1	2	1	1	0	2	1	1	1	1	1
null	OG0006346	1	1	1	1	1	1	1	1	1	2	1	1
null	OG0006347	1	1	1	1	1	1	3	1	1	0	1	1
null	OG0006348	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006349	1	1	1	1	1	1	1	1	1	1	1	2
null	OG0006350	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006351	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006352	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006353	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006354	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006355	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006356	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006357	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006358	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006359	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006360	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006361	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006362	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006363	1	1	1	2	1	1	1	1	1	1	1	1
null	OG0006364	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006365	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006366	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006367	1	1	1	1	1	1	1	1	1	1	2	1
null	OG0006368	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006369	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006370	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006371	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006372	1	1	1	1	1	1	1	1	1	2	1	1
null	OG0006373	1	1	1	1	1	1	1	1	1	1	2	1
null	OG0006374	1	1	1	1	1	1	2	1	1	0	2	1
null	OG0006375	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006376	1	2	1	1	1	1	2	1	1	1	1	0
null	OG0006377	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006378	1	2	1	1	1	1	1	1	1	1	1	1
null	OG0006379	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006380	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006381	1	1	2	1	1	1	1	1	1	1	1	1
null	OG0006382	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006383	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006384	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006385	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006386	1	1	1	1	1	1	1	2	1	1	1	1
null	OG0006387	1	1	1	1	2	1	1	1	1	1	1	1
null	OG0006388	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006389	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006390	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006391	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006392	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006393	1	1	1	1	1	1	3	1	1	0	1	1
null	OG0006394	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006395	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006396	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006397	1	1	1	2	2	1	2	1	0	0	1	1
null	OG0006398	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006399	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006400	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006401	1	1	1	1	1	1	2	1	1	1	1	1
null	OG0006402	1	1	1	1	1	1	2	1	1	1	1	1
